-44.81,-1.29,85.02,6.29,274.73,24.12,6.50,12.06,-5.31,-17.00,12.00,3.00
-44.82,-1.29,85.00,6.29,272.63,23.07,6.50,12.06,-5.25,-16.00,5.00,0.00
-44.83,-1.29,85.01,5.24,272.63,23.07,6.50,12.03,-5.28,-13.00,2.00,-3.00
-44.85,-1.27,85.01,5.24,273.68,26.21,6.47,12.08,-5.31,-11.00,-5.00,-2.00
-44.88,-1.25,84.96,6.29,273.68,24.12,6.47,12.03,-5.19,-11.00,-10.00,0.00
-44.90,-1.27,84.95,5.24,272.63,22.02,6.53,11.94,-5.17,-14.00,-13.00,3.00
-44.91,-1.26,84.97,4.19,272.63,24.12,6.53,12.03,-5.25,-15.00,-12.00,5.00
-44.94,-1.23,84.96,6.29,273.68,24.12,6.47,12.06,-5.31,-15.00,-11.00,3.00
-44.96,-1.24,84.94,5.24,273.68,23.07,6.53,11.92,-5.19,-16.00,-8.00,4.00
-44.97,-1.23,84.96,5.24,271.58,23.07,6.56,12.03,-5.25,-11.00,-5.00,1.00
-44.97,-1.22,84.96,5.24,272.63,23.07,6.47,12.00,-5.33,-15.00,0.00,-1.00
-44.98,-1.21,84.98,7.34,273.68,24.12,6.56,12.00,-5.22,-9.00,5.00,1.00
-44.96,-1.25,84.97,6.29,273.68,26.21,6.44,12.08,-5.31,-6.00,11.00,5.00
-44.96,-1.26,84.91,6.29,272.63,24.12,6.50,12.03,-5.31,-18.00,11.00,5.00
-44.96,-1.26,84.89,5.24,270.53,23.07,6.50,12.06,-5.31,-23.00,12.00,1.00
-44.96,-1.25,84.88,6.29,272.63,25.17,6.53,12.00,-5.19,-27.00,7.00,-1.00
-44.95,-1.25,84.83,7.34,271.58,25.17,6.53,12.08,-5.28,-27.00,6.00,-3.00
-44.81,-1.29,85.02,6.29,274.73,24.12,6.50,12.06,-5.31,-17.00,12.00,3.00
-44.82,-1.29,85.00,6.29,272.63,23.07,6.50,12.06,-5.25,-16.00,5.00,0.00
-44.83,-1.29,85.01,5.24,272.63,23.07,6.50,12.03,-5.28,-13.00,2.00,-3.00
-44.85,-1.27,85.01,5.24,273.68,26.21,6.47,12.08,-5.31,-11.00,-5.00,-2.00
-44.88,-1.25,84.96,6.29,273.68,24.12,6.47,12.03,-5.19,-11.00,-10.00,0.00
-44.90,-1.27,84.95,5.24,272.63,22.02,6.53,11.94,-5.17,-14.00,-13.00,3.00
-44.91,-1.26,84.97,4.19,272.63,24.12,6.53,12.03,-5.25,-15.00,-12.00,5.00
-44.94,-1.23,84.96,6.29,273.68,24.12,6.47,12.06,-5.31,-15.00,-11.00,3.00
-44.96,-1.24,84.94,5.24,273.68,23.07,6.53,11.92,-5.19,-16.00,-8.00,4.00
-44.97,-1.23,84.96,5.24,271.58,23.07,6.56,12.03,-5.25,-11.00,-5.00,1.00
-44.97,-1.22,84.96,5.24,272.63,23.07,6.47,12.00,-5.33,-15.00,0.00,-1.00
-44.98,-1.21,84.98,7.34,273.68,24.12,6.56,12.00,-5.22,-9.00,5.00,1.00
-44.96,-1.25,84.97,6.29,273.68,26.21,6.44,12.08,-5.31,-6.00,11.00,5.00
-44.96,-1.26,84.91,6.29,272.63,24.12,6.50,12.03,-5.31,-18.00,11.00,5.00
-44.96,-1.26,84.89,5.24,270.53,23.07,6.50,12.06,-5.31,-23.00,12.00,1.00
-44.96,-1.25,84.88,6.29,272.63,25.17,6.53,12.00,-5.19,-27.00,7.00,-1.00
-44.95,-1.25,84.83,7.34,271.58,25.17,6.53,12.08,-5.28,-27.00,6.00,-3.00
-47.99,0.63,82.92,-3.15,270.53,33.55,5.92,12.31,-5.11,-8.00,-17.00,11.00
-48.00,0.62,82.91,-3.15,270.53,34.60,5.92,12.33,-5.03,-6.00,-13.00,11.00
-47.98,0.61,82.88,-3.15,271.58,35.65,5.94,12.28,-5.17,-6.00,-3.00,9.00
-47.96,0.61,82.84,-2.10,272.63,34.60,5.97,12.33,-5.25,-7.00,4.00,7.00
-47.95,0.58,82.82,-3.15,271.58,34.60,5.94,12.33,-5.11,-10.00,6.00,7.00
-47.93,0.58,82.79,-2.10,272.63,33.55,5.86,12.36,-5.19,-17.00,2.00,6.00
-47.95,0.56,82.81,-2.10,273.68,31.46,5.94,12.33,-5.11,2.00,-5.00,3.00
-47.95,0.55,82.88,-1.05,270.53,32.51,5.89,12.36,-5.19,2.00,-10.00,2.00
-47.97,0.50,82.90,-2.10,269.48,32.51,5.83,12.31,-5.14,-4.00,-11.00,13.00
-47.99,0.47,82.92,-2.10,271.58,31.46,5.89,12.33,-5.17,-3.00,-13.00,12.00
-48.00,0.47,82.96,-2.10,272.63,32.51,5.92,12.39,-5.22,-1.00,-12.00,0.00
-48.01,0.47,82.98,-3.15,271.58,33.55,5.89,12.28,-5.14,-3.00,-5.00,-6.00
-48.02,0.51,82.98,-1.05,271.58,32.51,5.89,12.33,-5.14,-3.00,-3.00,-11.00
-48.02,0.49,83.00,-1.05,270.53,32.51,5.86,12.33,-5.17,-2.00,-3.00,-9.00
-48.03,0.47,83.00,-1.05,270.53,34.60,5.94,12.31,-5.14,-6.00,-8.00,-3.00
-48.03,0.44,82.96,-2.10,272.63,34.60,5.92,12.25,-5.17,-9.00,-10.00,-1.00
-48.04,0.44,82.93,-3.15,271.58,32.51,5.94,12.28,-5.19,-10.00,-8.00,-1.00
-48.04,0.46,82.95,-3.15,271.58,32.51,5.97,12.39,-5.25,-8.00,-4.00,0.00
-48.04,0.48,82.96,-2.10,272.63,34.60,5.89,12.25,-5.14,-7.00,-2.00,0.00
-48.04,0.49,82.93,-1.05,271.58,33.55,5.97,12.28,-5.17,-6.00,-4.00,-5.00
-48.04,0.47,82.93,-3.15,272.63,32.51,5.94,12.28,-5.19,-5.00,-5.00,-7.00
-48.05,0.50,82.96,-1.05,271.58,32.51,5.89,12.36,-5.22,2.00,-10.00,-13.00
-48.08,0.50,82.99,1.05,272.63,33.55,5.86,12.28,-5.14,7.00,-16.00,-16.00
-48.11,0.44,83.00,0.00,271.58,32.51,5.89,12.36,-5.17,7.00,-25.00,-14.00
-48.14,0.41,83.03,-2.10,270.53,31.46,5.94,12.28,-5.14,10.00,-26.00,-14.00
-48.16,0.44,83.09,-3.15,271.58,33.55,5.92,12.28,-5.19,13.00,-24.00,-17.00
-48.19,0.48,83.11,-3.15,273.68,34.60,5.89,12.25,-5.19,22.00,-21.00,-21.00
-48.22,0.54,83.12,-1.05,273.68,34.60,5.78,12.36,-5.22,29.00,-24.00,-31.00
-48.28,0.56,83.14,1.05,277.87,32.51,5.86,12.31,-5.22,35.00,-28.00,-37.00
-48.34,0.54,83.25,7.34,292.55,32.51,5.86,12.33,-5.31,70.00,-45.00,-45.00
-48.52,0.46,83.55,7.34,322.96,30.41,5.83,12.39,-5.31,187.00,-115.00,-77.00
-48.80,0.60,84.36,13.63,336.59,35.65,5.72,12.28,-5.39,532.00,-178.00,-209.00
-49.22,1.09,85.68,11.53,324.01,40.89,5.58,12.17,-5.64,968.00,-255.00,-485.00
-49.67,1.84,87.29,11.53,318.77,34.60,5.50,12.14,-5.83,1301.00,-266.00,-698.00
-50.10,2.73,89.28,5.24,306.18,29.36,5.11,12.03,-6.33,1622.00,-272.00,-834.00
-50.52,3.69,91.38,-1.05,277.87,23.07,5.06,11.92,-6.47,1798.00,-265.00,-893.00
-50.88,4.64,93.27,-18.87,255.85,8.39,4.67,11.67,-6.97,1796.00,-277.00,-897.00
-51.26,5.84,95.10,-48.23,240.12,-8.39,4.53,11.58,-7.25,1698.00,-308.00,-865.00
-51.41,7.39,96.86,-70.25,227.54,-26.21,4.39,11.42,-7.50,1464.00,-193.00,-765.00
-51.28,8.90,98.40,-83.89,210.76,-41.94,4.31,11.31,-7.69,1114.00,-25.00,-557.00
-50.90,10.07,99.47,-90.18,208.67,-61.87,4.28,11.19,-7.89,605.00,140.00,-260.00
-50.28,10.89,100.27,-81.79,219.15,-72.35,4.36,11.19,-7.92,172.00,280.00,17.00
-49.58,11.21,100.67,-76.55,222.30,-73.40,4.39,11.19,-7.75,-229.00,330.00,234.00
-48.87,11.23,100.59,-67.11,229.64,-70.25,4.39,11.25,-7.61,-557.00,337.00,351.00
-48.12,11.01,100.24,-55.57,240.12,-61.87,4.64,11.33,-7.53,-700.00,361.00,390.00
-47.41,10.47,99.42,-42.99,248.51,-50.33,4.78,11.39,-7.36,-922.00,352.00,452.00
-46.78,9.64,98.17,-31.46,255.85,-38.80,5.06,11.61,-7.06,-1075.00,321.00,504.00
-46.25,8.62,96.63,-25.17,264.24,-25.17,5.08,11.67,-6.94,-1162.00,239.00,525.00
-45.90,7.57,94.88,-17.83,273.68,-18.87,5.19,11.81,-6.67,-1184.00,147.00,523.00
-45.61,6.52,93.22,-14.68,278.92,-11.53,5.33,11.83,-6.44,-1130.00,94.00,494.00
-45.40,5.54,91.69,-12.58,281.02,-3.15,5.47,11.92,-6.14,-1046.00,48.00,468.00
-45.21,4.65,90.26,-9.44,282.07,5.24,5.50,12.00,-6.08,-957.00,31.00,444.00
-45.12,3.79,88.87,-6.29,286.26,9.44,5.67,11.97,-5.92,-911.00,-12.00,438.00
-45.03,2.99,87.67,-7.34,290.46,13.63,5.72,12.08,-5.78,-812.00,-9.00,412.00
-44.97,2.34,86.66,-3.15,288.36,19.92,5.81,12.19,-5.56,-701.00,-14.00,370.00
-44.89,1.77,85.80,-5.24,293.60,22.02,5.92,12.14,-5.53,-580.00,9.00,303.00
-44.74,1.41,85.17,-3.15,288.36,27.26,6.00,12.19,-5.33,-454.00,82.00,218.00
-44.71,1.08,84.63,1.05,288.36,27.26,6.03,12.31,-5.31,-352.00,-2.00,191.00
-44.72,0.72,84.25,1.05,285.21,29.36,6.08,12.17,-5.31,-275.00,-19.00,176.00
-44.76,0.43,83.96,0.00,284.16,29.36,6.08,12.25,-5.28,-202.00,-27.00,143.00
-44.78,0.24,83.74,1.05,283.12,32.51,6.11,12.22,-5.22,-163.00,-3.00,113.00
-44.74,0.15,83.61,2.10,284.16,31.46,6.11,12.31,-5.31,-77.00,52.00,43.00
-44.70,0.08,83.56,2.10,278.92,33.55,6.08,12.17,-5.17,-44.00,66.00,18.00
