-56.54,32.16,60.06,-141.56,193.99,110.10,1.86,12.56,-3.86,-11.00,-3.00,-5.00
-56.52,32.19,60.08,-141.56,195.04,109.05,1.86,12.56,-3.89,-14.00,-4.00,-2.00
-56.49,32.20,60.14,-141.56,196.08,111.15,1.89,12.53,-3.81,-11.00,-4.00,-2.00
-56.48,32.19,60.15,-140.51,196.08,112.20,1.83,12.53,-3.78,-9.00,-5.00,-1.00
-56.48,32.16,60.14,-140.51,193.99,111.15,1.75,12.53,-3.86,-15.00,-6.00,-1.00
-56.49,32.16,60.12,-141.56,193.99,112.20,1.83,12.58,-3.83,-12.00,-5.00,-3.00
-56.51,32.17,60.09,-140.51,192.94,113.25,1.83,12.47,-3.78,-12.00,-6.00,-1.00
-56.55,32.16,60.01,-139.46,193.99,112.20,1.81,12.53,-3.83,-18.00,-6.00,-3.00
-56.56,32.13,60.00,-141.56,195.04,110.10,1.83,12.56,-3.86,-3.00,-7.00,2.00
-56.54,32.14,60.05,-140.51,193.99,111.15,1.83,12.47,-3.86,-3.00,-7.00,1.00
-56.54,32.15,60.03,-142.61,193.99,110.10,1.81,12.53,-3.81,-23.00,-1.00,-6.00
-56.53,32.20,60.05,-140.51,193.99,112.20,1.81,12.50,-3.86,-15.00,-2.00,-5.00
-56.54,32.18,60.03,-140.51,195.04,111.15,1.81,12.53,-3.86,-2.00,-4.00,-1.00
-56.54,32.17,60.05,-140.51,195.04,111.15,1.83,12.53,-3.86,-5.00,-4.00,-2.00
-56.53,32.16,60.06,-142.61,193.99,112.20,1.78,12.47,-3.86,-18.00,0.00,-5.00
-56.55,32.19,60.04,-142.61,195.04,111.15,1.81,12.53,-3.86,-5.00,-3.00,-2.00
-56.55,32.22,60.06,-141.56,195.04,110.10,1.89,12.56,-3.78,-3.00,-5.00,-2.00
-56.52,32.23,60.09,-141.56,196.08,112.20,1.81,12.53,-3.83,-15.00,-4.00,-3.00
-56.52,32.21,60.08,-140.51,196.08,111.15,1.81,12.61,-3.94,-12.00,-4.00,-4.00
-56.52,32.19,60.11,-142.61,193.99,111.15,1.81,12.53,-3.86,-9.00,-2.00,-5.00
-56.52,32.23,60.10,-140.51,195.04,112.20,1.81,12.56,-3.86,-11.00,-2.00,-4.00
-56.53,32.20,60.09,-140.51,193.99,109.05,1.81,12.56,-3.83,-9.00,-4.00,-2.00
-56.51,32.21,60.13,-140.51,193.99,110.10,1.78,12.47,-3.86,-10.00,-4.00,-2.00
-56.51,32.21,60.14,-140.51,195.04,112.20,1.83,12.44,-3.86,-13.00,-5.00,-3.00
-56.52,32.19,60.12,-140.51,195.04,110.10,1.81,12.53,-3.86,-10.00,-3.00,-3.00
-56.51,32.18,60.15,-140.51,195.04,110.10,1.83,12.44,-3.81,-8.00,-4.00,-3.00
-56.49,32.17,60.17,-141.56,195.04,110.10,1.78,12.44,-3.75,-15.00,-3.00,-2.00
-56.48,32.19,60.19,-139.46,195.04,111.15,1.83,12.44,-3.89,-14.00,-3.00,-4.00
-56.48,32.16,60.19,-141.56,193.99,110.10,1.78,12.50,-3.81,-10.00,-2.00,-3.00
-56.47,32.18,60.20,-140.51,193.99,111.15,1.78,12.58,-3.81,-9.00,-4.00,-3.00
-56.48,32.18,60.18,-141.56,193.99,111.15,1.78,12.56,-3.78,-10.00,-3.00,-3.00
-56.49,32.20,60.17,-140.51,195.04,110.10,1.83,12.53,-3.81,-12.00,-4.00,-2.00
-56.47,32.19,60.19,-140.51,195.04,110.10,1.83,12.53,-3.86,-10.00,-4.00,-3.00
-56.46,32.18,60.22,-141.56,196.08,110.10,1.81,12.50,-3.81,-7.00,-4.00,-3.00
-56.44,32.18,60.25,-141.56,193.99,109.05,1.81,12.50,-3.86,-13.00,-4.00,-2.00
-56.43,32.21,60.26,-140.51,193.99,110.10,1.83,12.56,-3.83,-16.00,-3.00,-4.00
-56.43,32.21,60.26,-140.51,193.99,113.25,1.81,12.53,-3.83,-13.00,-4.00,-4.00
-56.46,32.19,60.20,-140.51,195.04,112.20,1.86,12.56,-3.83,-6.00,-5.00,-1.00
-56.47,32.17,60.17,-141.56,195.04,112.20,1.86,12.50,-3.83,-11.00,-4.00,-2.00
