0,-17.94,-20.78,96.19,105.91,241.17,-66.06,11.53,9.19,-3.36,-9.00,-8.00,-11.00
0,-18.25,-21.00,97.07,71.30,252.71,7.34,11.58,9.42,-3.22,-10.00,-7.00,-8.00
0,-17.90,-20.48,96.16,97.52,264.24,-36.70,11.58,9.39,-3.25,-1.00,-8.00,-9.00
0,-17.92,-20.43,96.33,88.08,251.66,-25.17,11.11,9.28,-3.61,-3.00,-4.00,-9.00
0,-17.94,-20.31,96.25,91.23,285.21,-15.73,11.47,9.36,-3.36,-13.00,3.00,-1.00
0,-17.84,-20.09,95.98,93.32,256.90,-38.80,11.53,9.39,-3.33,-9.00,-2.00,-7.00
0,-17.92,-20.04,96.23,94.37,269.48,-35.65,11.53,9.39,-3.31,-7.00,-5.00,-16.00
0,-17.95,-19.93,96.33,119.54,268.44,-40.89,11.42,9.14,-3.31,-12.00,-6.00,-19.00
0,-18.01,-20.24,96.52,124.78,192.94,-51.38,11.44,9.47,-3.31,-14.00,-9.00,-19.00
0,-18.19,-21.08,97.06,96.47,278.92,-12.58,11.53,9.47,-3.28,-14.00,-10.00,-17.00
0,-18.02,-20.90,96.67,106.95,257.95,-6.29,11.47,9.42,-3.33,-10.00,-12.00,-14.00
0,-17.83,-21.05,96.16,84.93,273.68,-20.97,11.44,9.28,-3.39,-12.00,-9.00,-6.00
0,-17.77,-20.70,95.99,108.00,257.95,-56.62,11.56,9.17,-3.42,-10.00,-5.00,0.00
0,-17.99,-20.86,96.57,96.47,261.10,-2.10,11.53,9.44,-3.36,-7.00,-3.00,-1.00
0,-17.78,-20.80,95.98,103.81,233.83,-32.51,11.53,9.39,-3.36,-5.00,-1.00,-7.00
0,-17.84,-21.08,96.16,99.61,256.90,-14.68,11.17,9.25,-3.36,-6.00,-3.00,-9.00
0,-17.77,-21.08,95.88,109.05,231.74,-56.62,11.53,9.50,-3.36,-4.00,-7.00,-10.00
0,-18.06,-21.44,96.67,90.18,255.85,-47.19,11.06,9.17,-3.67,-4.00,-9.00,-9.00
0,-18.29,-21.21,97.04,90.18,295.70,-6.29,11.47,9.50,-3.33,-4.00,-12.00,-9.00
0,-18.13,-20.88,96.59,101.71,276.82,-45.09,11.47,9.33,-3.39,-5.00,-15.00,-7.00
0,-18.21,-20.79,96.82,75.50,285.21,2.10,11.53,9.36,-3.31,-6.00,-14.00,-9.00
0,-17.96,-20.28,96.17,73.40,292.55,-2.10,11.56,9.50,-3.31,-10.00,-11.00,-11.00
0,-17.77,-19.76,95.67,84.93,276.82,-3.15,11.53,9.33,-3.25,-11.00,-7.00,-13.00
0,-17.60,-19.50,95.21,82.84,266.34,-27.26,11.61,9.47,-3.31,-9.00,-3.00,-13.00
0,-17.61,-19.27,95.26,111.15,223.35,-75.50,11.50,9.42,-3.31,-9.00,-2.00,-10.00
0,-18.04,-19.91,96.54,101.71,241.17,-55.57,11.44,9.00,-3.47,-8.00,-1.00,-10.00
0,-18.28,-20.15,97.17,115.34,220.20,-69.21,11.75,8.72,-3.39,-10.00,-1.00,-10.00
0,-18.58,-20.79,98.11,97.52,242.22,-44.04,11.53,9.44,-3.33,-9.00,-2.00,-11.00
0,-18.60,-20.87,98.32,76.55,262.14,-33.55,11.53,9.47,-3.31,-12.00,-3.00,-6.00
0,-18.49,-20.40,98.23,99.61,240.12,-68.16,11.47,9.33,-3.31,-4.00,-6.00,-9.00
0,-18.68,-20.55,98.97,71.30,266.34,5.24,11.53,9.44,-3.36,-12.00,-7.00,-3.00
0,-18.27,-20.03,97.97,113.25,234.88,-8.39,11.06,9.22,-3.64,-6.00,-7.00,-7.00
0,-18.05,-20.61,97.38,88.08,262.14,7.34,11.47,9.47,-3.42,-16.00,-5.00,-5.00
0,-17.70,-20.42,96.49,102.76,254.80,-1.05,11.53,9.47,-3.42,-20.00,-4.00,-7.00
0,-17.47,-20.57,95.87,83.89,289.41,4.19,11.56,9.31,-3.28,-18.00,-6.00,-11.00
0,-17.26,-20.19,95.30,85.98,290.46,1.05,11.61,9.42,-3.31,-10.00,-8.00,-21.00
0,-17.11,-19.87,94.83,95.42,265.29,-12.58,11.56,9.47,-3.36,-10.00,-7.00,-21.00
0,-17.08,-19.84,94.62,106.95,230.69,-59.77,11.56,9.47,-3.31,-12.00,-6.00,-14.00
0,-17.45,-20.30,95.59,72.35,277.87,-11.53,11.56,9.53,-3.25,-7.00,-7.00,-6.00
0,-17.38,-19.78,95.30,90.18,279.97,-3.15,11.53,9.28,-3.33,-2.00,-9.00,-1.00
0,-17.26,-19.62,94.90,110.10,267.39,-49.28,11.56,9.56,-3.36,0.00,-9.00,-2.00
0,-17.45,-19.83,95.37,77.59,296.75,3.15,11.53,9.28,-3.33,-5.00,-6.00,-3.00
0,-17.32,-19.43,94.88,111.15,250.61,-65.01,11.53,9.47,-3.31,-7.00,-6.00,-4.00
0,-17.63,-19.80,95.76,105.91,277.87,-1.05,11.56,9.47,-3.36,-7.00,-7.00,-7.00
0,-17.51,-19.89,95.30,106.95,241.17,-67.11,11.58,9.47,-3.25,2.00,-13.00,-5.00
0,-17.84,-20.23,96.29,103.81,272.63,-38.80,11.53,9.22,-3.25,0.00,-9.00,-4.00
0,-17.89,-20.27,96.44,103.81,241.17,-60.82,11.53,9.39,-3.39,-11.00,-6.00,3.00
0,-18.16,-20.52,97.19,99.61,241.17,-37.75,11.83,8.75,-3.31,-6.00,-7.00,-3.00
0,-18.19,-20.68,97.37,76.55,281.02,1.05,11.47,9.14,-3.39,-5.00,-11.00,-10.00
0,-17.93,-20.20,96.68,90.18,260.05,-17.83,11.31,9.06,-3.17,-5.00,-11.00,-15.00
0,-17.79,-20.07,96.41,123.73,211.81,-33.55,11.53,9.44,-3.28,-8.00,-9.00,-13.00
0,-17.83,-20.92,96.61,88.08,252.71,-36.70,11.78,9.17,-3.47,-14.00,-7.00,-5.00
0,-17.89,-20.74,96.76,97.52,246.42,-77.59,11.64,8.81,-3.47,-11.00,-6.00,1.00
0,-18.26,-20.77,97.79,88.08,298.84,-6.29,11.42,9.25,-3.39,-7.00,-2.00,6.00
0,-18.06,-20.47,97.28,103.81,260.05,-65.01,11.53,9.47,-3.31,-5.00,2.00,8.00
0,-18.21,-20.56,97.88,109.05,242.22,-20.97,11.50,9.56,-3.25,-4.00,5.00,10.00
0,-18.04,-20.94,97.60,90.18,268.44,-36.70,11.42,8.94,-3.50,0.00,2.00,7.00
0,-18.02,-20.72,97.62,108.00,257.95,-17.83,11.25,9.22,-3.50,1.00,0.00,6.00
0,-17.90,-20.92,97.29,94.37,241.17,-78.64,11.56,9.44,-3.39,-2.00,-5.00,6.00
0,-18.26,-20.91,98.36,89.13,234.88,-48.23,11.50,8.97,-3.50,-3.00,-9.00,7.00
0,-18.37,-20.87,98.68,103.81,253.76,-42.99,11.53,9.33,-3.39,-1.00,-13.00,7.00
0,-18.36,-20.99,98.78,85.98,272.63,-8.39,11.42,9.03,-3.56,0.00,-14.00,7.00
0,-18.11,-20.69,98.14,63.96,282.07,7.34,11.64,9.42,-3.44,-2.00,-11.00,9.00
0,-17.74,-20.03,97.25,103.81,272.63,-11.53,11.56,8.89,-3.36,-2.00,-6.00,12.00
0,-17.55,-20.12,96.84,112.20,240.12,-40.89,11.64,9.31,-3.36,-1.00,-5.00,11.00
0,-17.62,-20.60,97.12,93.32,259.00,-29.36,11.42,8.78,-3.33,-1.00,-4.00,11.00
0,-17.58,-20.53,97.06,106.95,245.37,-47.19,11.00,9.19,-3.58,-2.00,-3.00,10.00
0,-17.76,-20.81,97.43,88.08,271.58,-28.31,11.28,9.00,-3.25,-4.00,-3.00,8.00
0,-17.68,-20.55,97.29,98.57,253.76,-36.70,11.64,9.33,-3.36,-6.00,-3.00,5.00
0,-17.68,-20.61,97.38,89.13,241.17,-49.28,11.50,8.67,-3.33,-9.00,-5.00,6.00
0,-17.82,-20.55,97.81,110.10,238.03,-24.12,11.61,9.31,-3.36,-5.00,-9.00,5.00
0,-17.72,-20.98,97.60,94.37,253.76,-36.70,11.58,9.06,-3.36,-10.00,-10.00,6.00
0,-17.72,-20.91,97.67,88.08,257.95,-47.19,11.06,9.19,-3.53,-8.00,-13.00,2.00
0,-17.83,-20.69,97.91,81.79,254.80,-37.75,11.47,9.00,-3.53,-19.00,-7.00,1.00
0,-17.85,-20.39,97.94,96.47,266.34,-29.36,11.11,9.17,-3.56,-22.00,-5.00,-1.00
0,-17.80,-20.33,97.77,108.00,253.76,-66.06,11.58,9.36,-3.33,-17.00,-3.00,-9.00
0,-17.96,-20.51,98.39,105.91,270.53,-27.26,11.17,9.19,-3.47,-11.00,-5.00,-15.00
0,-17.87,-20.56,98.15,85.98,276.82,-27.26,11.58,9.42,-3.33,-10.00,-6.00,-12.00
0,-17.73,-20.26,97.91,73.40,268.44,-27.26,11.58,9.42,-3.36,-14.00,-7.00,-2.00
0,-17.61,-19.79,97.70,89.13,275.78,2.10,11.58,9.39,-3.36,-15.00,-8.00,2.00
0,-17.33,-19.64,96.97,93.32,246.42,-45.09,11.58,9.33,-3.36,-6.00,-12.00,-1.00
0,-17.42,-19.72,97.32,94.37,253.76,2.10,11.17,9.19,-3.47,-2.00,-12.00,2.00
0,-17.19,-19.81,96.56,106.95,236.98,-28.31,11.58,9.33,-3.36,-1.00,-13.00,2.00
0,-17.17,-20.25,96.59,110.10,255.85,-69.21,11.42,8.94,-3.44,-5.00,-7.00,1.00
0,-17.47,-20.49,97.35,95.42,269.48,-53.48,11.64,9.44,-3.33,-7.00,-10.00,5.00
0,-17.59,-20.37,97.71,93.32,278.92,-14.68,11.28,9.22,-3.47,2.00,-16.00,0.00
0,-17.46,-20.22,97.30,110.10,250.61,-11.53,11.58,9.33,-3.39,-11.00,-11.00,4.00
0,-17.28,-20.57,96.84,90.18,272.63,5.24,11.53,9.33,-3.31,-15.00,-5.00,7.00
0,-17.00,-20.39,96.10,90.18,252.71,-36.70,11.58,9.25,-3.31,-10.00,-4.00,7.00
0,-17.06,-20.31,96.32,99.61,273.68,1.05,11.64,9.39,-3.39,-4.00,-4.00,0.00
0,-16.88,-20.29,95.74,87.03,276.82,-18.87,11.47,9.39,-3.39,-6.00,-4.00,-3.00
0,-16.84,-20.03,95.56,80.74,281.02,-10.49,11.64,9.33,-3.36,-10.00,-3.00,-7.00
0,-16.76,-19.67,95.25,121.63,235.93,-47.19,11.58,9.42,-3.36,-12.00,-7.00,-3.00
0,-17.00,-20.39,95.81,104.86,265.29,-32.51,11.11,9.08,-3.56,-11.00,-11.00,-2.00
0,-17.13,-20.49,95.91,100.66,239.08,-38.80,11.75,9.06,-3.39,-13.00,-9.00,2.00
0,-17.26,-20.71,96.23,95.42,236.98,-50.33,11.58,9.14,-3.36,-15.00,-3.00,3.00
0,-17.48,-20.80,96.79,90.18,286.26,-1.05,11.53,9.19,-3.39,-11.00,0.00,-1.00
0,-17.28,-20.53,96.23,70.25,267.39,-3.15,11.61,9.39,-3.28,-8.00,2.00,-3.00
0,-17.06,-19.98,95.67,104.86,235.93,-69.21,11.58,9.33,-3.39,-8.00,2.00,-3.00
0,-17.43,-20.32,96.70,76.55,274.73,10.49,11.64,9.31,-3.39,-9.00,1.00,-3.00
0,-17.16,-19.90,95.86,91.23,271.58,-27.26,11.00,9.11,-3.67,-10.00,-3.00,-8.00
0,-17.24,-19.76,95.84,108.00,260.05,9.44,11.86,8.81,-3.33,-12.00,-8.00,-7.00
0,-16.99,-20.03,95.11,109.05,252.71,-52.43,11.64,9.44,-3.25,-12.00,-8.00,-6.00
0,-17.20,-20.30,95.71,110.10,259.00,-6.29,11.58,9.39,-3.31,-11.00,-7.00,-7.00
0,-17.08,-20.55,95.30,81.79,287.31,-11.53,11.58,9.33,-3.28,-12.00,-2.00,-7.00
0,-16.99,-20.16,95.03,89.13,289.41,-13.63,11.22,9.17,-3.50,-10.00,2.00,-5.00
0,-16.99,-19.91,94.82,122.68,274.73,-39.85,11.58,9.33,-3.36,-9.00,3.00,-7.00
0,-17.11,-20.22,95.08,77.59,265.29,-18.87,11.64,9.25,-3.31,-9.00,3.00,-8.00
0,-17.10,-19.83,94.97,106.95,278.92,-20.97,11.64,9.31,-3.25,-11.00,1.00,-10.00
0,-17.09,-19.91,94.90,77.59,278.92,0.00,11.75,9.28,-3.31,-13.00,-2.00,-11.00
0,-16.96,-19.52,94.43,110.10,232.78,-37.75,11.61,9.31,-3.19,-15.00,-3.00,-8.00
0,-17.14,-20.06,94.89,106.95,281.02,-25.17,11.53,9.25,-3.31,-10.00,-9.00,-9.00
0,-17.19,-20.12,94.89,103.81,272.63,-31.46,11.64,9.31,-3.36,-15.00,-7.00,-3.00
0,-17.28,-20.17,95.04,102.76,268.44,-36.70,11.81,8.78,-3.47,-8.00,-7.00,0.00
0,-17.40,-20.22,95.27,99.61,266.34,-27.26,11.58,9.28,-3.28,-10.00,-5.00,-6.00
0,-17.43,-20.23,95.31,108.00,282.07,-37.75,11.61,9.31,-3.33,-15.00,1.00,-6.00
0,-17.50,-20.28,95.47,100.66,275.78,-17.83,11.58,8.83,-3.36,-19.00,4.00,-1.00
0,-17.47,-20.24,95.31,98.57,278.92,-32.51,11.64,9.31,-3.31,-8.00,-3.00,-13.00
0,-17.52,-20.16,95.41,108.00,261.10,-49.28,11.75,8.89,-3.39,-10.00,-5.00,-10.00
0,-17.70,-20.34,95.87,91.23,256.90,-31.46,11.64,9.42,-3.31,-13.00,-5.00,-5.00
0,-17.74,-20.25,95.97,102.76,262.14,-40.89,11.53,9.00,-3.33,-13.00,-6.00,2.00
0,-17.85,-20.35,96.23,99.61,271.58,-26.21,11.50,9.00,-3.36,-8.00,-8.00,9.00
0,-17.84,-20.34,96.18,97.52,267.39,-45.09,11.31,9.11,-3.56,-2.00,-9.00,8.00
0,-17.98,-20.30,96.49,112.20,250.61,-46.14,11.50,9.25,-3.39,-1.00,-6.00,4.00
0,-18.11,-20.64,96.85,116.39,232.78,-4.19,11.50,9.39,-3.42,-7.00,-3.00,3.00
0,-17.90,-21.25,96.29,105.91,257.95,-31.46,11.61,9.31,-3.25,-9.00,0.00,0.00
0,-17.88,-21.34,96.34,113.25,241.17,1.05,12.08,9.08,-3.28,-8.00,-5.00,1.00
0,-17.62,-21.73,95.71,79.69,271.58,-17.83,11.58,9.31,-3.36,0.00,-11.00,-2.00
0,-17.56,-21.23,95.51,92.27,268.44,-5.24,11.53,8.94,-3.56,-10.00,-5.00,-5.00
0,-17.47,-21.03,95.08,96.47,231.74,-82.84,11.58,9.28,-3.25,-17.00,-4.00,0.00
0,-18.01,-21.11,96.54,93.32,272.63,-20.97,11.64,9.22,-3.22,-10.00,-6.00,-13.00
0,-17.95,-20.88,96.34,85.98,282.07,-11.53,11.53,9.14,-3.42,-7.00,-9.00,-18.00
0,-17.83,-20.51,95.99,114.29,248.51,-58.72,11.64,8.67,-3.36,-7.00,-9.00,-26.00
0,-18.06,-20.83,96.66,110.10,275.78,-22.02,11.11,9.17,-3.58,-8.00,-7.00,-29.00
0,-18.07,-20.89,96.47,99.61,275.78,11.53,11.64,9.33,-3.25,-12.00,-11.00,-15.00
0,-17.76,-20.80,95.69,104.86,254.80,-52.43,11.61,9.36,-3.22,-13.00,-10.00,-8.00
0,-17.93,-20.92,96.23,92.27,241.17,-63.96,11.50,8.92,-3.50,-15.00,-7.00,-3.00
0,-18.28,-20.87,97.09,99.61,277.87,-20.97,11.58,9.39,-3.36,-12.00,-4.00,-3.00
0,-18.18,-20.77,96.84,93.32,254.80,-41.94,11.33,9.00,-3.58,-10.00,-2.00,-5.00
0,-18.28,-20.68,97.08,102.76,245.37,-34.60,11.64,9.33,-3.31,-8.00,-2.00,-6.00
0,-18.27,-20.85,97.17,89.13,288.36,-7.34,11.61,9.33,-3.36,-5.00,-5.00,-9.00
